ID Commande,Date Commande,Nom Client,Pays,geoID,Code Pays,Region,Segment,Date Livraison,Mode Livraison
BN-2016-5579284,2016-11-30,Alex Greenwood,Gabon,GA,GAB,Afrique centrale,Consommateur,2016-12-04,Economie
AZ-2016-8742152,2016-11-30,Amelie North,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2016-12-01,Prioritaire
AZ-2016-8123773,2016-11-30,James Casados,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2016-12-06,Economie
BN-2016-5662753,2016-12-01,Caleb Kenyon,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2016-12-03,Prioritaire
BN-2016-3829449,2016-12-01,Alex Greenwood,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2016-12-05,Economie
AZ-2016-2669880,2016-12-01,Julian Corbin,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Home Office,2016-12-03,Economie Plus
AZ-2016-5788290,2016-12-01,Toby Starling,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2016-12-04,Prioritaire
AZ-2016-3509727,2016-12-01,Elise Ali,Lesotho,LS,LSO,Afrique australe,Home Office,2016-12-06,Economie
AZ-2016-9670304,2016-12-02,Harry Josephson,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2016-12-03,Prioritaire
AZ-2016-1930058,2016-12-02,Matthew Gill,Libye,LY,LBY,Afrique du Nord,Home Office,2016-12-08,Economie
AZ-2016-4501299,2016-12-02,Scott Higgins,Madagascar,MG,MDG,Afrique de l'Est,Home Office,2016-12-06,Economie
AZ-2016-9996962,2016-12-02,Riley Douglas,Malawi,MW,MWI,Afrique australe,Entreprise,2016-12-08,Economie
AZ-2016-2030946,2016-12-03,Leroy Samson,Mali,ML,MLI,Afrique de l'Ouest,Home Office,2016-12-08,Economie
AZ-2016-6683192,2016-12-03,Gracie Hicks,Maroc,MA,MAR,Afrique du Nord,Consommateur,2016-12-06,Prioritaire
AZ-2016-2079755,2016-12-05,Joyce Cornell,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2016-12-08,Prioritaire
AZ-2016-9711046,2016-12-05,Lara Stoate,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2016-12-09,Economie
AZ-2016-9983326,2016-12-06,Alexander Bennett,Mozambique,MZ,MOZ,Afrique australe,Entreprise,2016-12-08,Economie Plus
AZ-2016-1328316,2016-12-06,Lorri Stratton,Namibie,NA,NAM,Afrique australe,Consommateur,2016-12-06,Immédiate
AZ-2016-9008538,2016-12-06,Kenneth Gonzales,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2016-12-12,Economie
AZ-2016-7213764,2016-12-06,Rory Chambers,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2016-12-06,Immédiate
AZ-2016-2905039,2016-12-06,Andres Woodruff,Ouganda,UG,UGA,Afrique de l'Est,Home Office,2016-12-11,Economie
AZ-2016-7687877,2016-12-07,Norma McCowan,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2016-12-11,Economie Plus
AZ-2016-144325,2016-12-07,Jessica Spring,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2016-12-14,Economie
BN-2016-3654306,2016-12-08,Jonathan Franklin,São Tomé and Príncipe,ST,STP,Afrique centrale,Home Office,2016-12-12,Economie Plus
AZ-2016-5009632,2016-12-08,Tom Charlton,Sénégal,SN,SEN,Afrique de l'Ouest,Entreprise,2016-12-13,Economie
AZ-2016-297789,2016-12-08,Lewis Greenwood,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2016-12-10,Economie Plus
AZ-2016-2892090,2016-12-08,Isabelle Vaughan,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2016-12-08,Immédiate
AZ-2016-8245903,2016-12-09,Ethel Cole,Somalie,SO,SOM,Afrique de l'Est,Home Office,2016-12-10,Prioritaire
AZ-2016-7077665,2016-12-09,Adam Harte,Soudan,SD,SDN,Afrique de l'Est,Entreprise,2016-12-14,Economie
BN-2016-7943667,2016-12-10,Mary Hough,Soudan du Sud,SS,SSD,Afrique de l'Est,Home Office,2016-12-15,Economie
BN-2016-9080680,2016-12-10,Freya Daniels,Tchad,TD,TCD,Afrique centrale,Consommateur,2016-12-14,Economie
AZ-2016-9732880,2016-12-10,Sofia Goddard,Togo,TG,TGO,Afrique centrale,Entreprise,2016-12-13,Prioritaire
AZ-2016-6561347,2016-12-10,Harry Josephson,Tunisie,TN,TUN,Afrique du Nord,Consommateur,2016-12-14,Economie
BN-2016-7263458,2016-12-12,Joseph Wright,UR of Tanzania,TZ,TZA,Afrique de l'Est,Home Office,2016-12-18,Economie
AZ-2016-6142647,2016-12-12,Dominic Elliott,Zambie,ZM,ZMB,Afrique australe,Consommateur,2016-12-17,Economie
AZ-2016-8806181,2016-12-12,Alexandra Macdonald,Zimbabwe,ZW,ZWE,Afrique australe,Entreprise,2016-12-17,Economie
BN-2016-3210796,2016-12-13,Kevin Madigan,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2016-12-17,Economie
BN-2016-4097137,2016-12-13,Holly Noble,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2016-12-18,Economie
BN-2016-4438698,2016-12-13,Zoe Lanigan,Angola,AO,AGO,Afrique australe,Entreprise,2016-12-18,Economie Plus
BN-2016-3742620,2016-12-13,Bianca Whitford,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2016-12-17,Economie Plus
BN-2016-473171,2016-12-13,Amy Nixon,Botswana,BW,BWA,Afrique australe,Consommateur,2016-12-16,Economie Plus
BN-2016-2470191,2016-12-13,Jasmine Hanson,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2016-12-19,Economie
BN-2016-4328697,2016-12-13,Isaac David,Burundi,BI,BDI,Afrique centrale,Entreprise,2016-12-19,Economie
BN-2016-5636693,2016-12-14,Niamh Mann,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2016-12-18,Economie
AZ-2016-8335226,2016-12-15,Adam Walpole,Cameroun,CM,CMR,Afrique centrale,Entreprise,2016-12-22,Economie
AZ-2016-7779959,2016-12-15,Justin Armit,Comores,KM,COM,Afrique de l'Est,Consommateur,2016-12-19,Economie
AZ-2016-6377121,2016-12-15,Toby Williamson,Congo,CG,COG,Afrique centrale,Home Office,2016-12-19,Economie
AZ-2016-8128467,2016-12-15,Thomas Stephens,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2016-12-20,Economie
AZ-2016-7080428,2016-12-15,Jonathan Loftus,Djibouti,DJ,DJI,Afrique de l'Est,Home Office,2016-12-20,Economie
AZ-2016-6123217,2016-12-15,Lilly Akhtar,DR Congo,CD,COD,Afrique centrale,Home Office,2016-12-19,Economie
AZ-2016-2792664,2016-12-16,Koby Phillip,Egypte,EG,EGY,Afrique du Nord,Consommateur,2016-12-19,Economie Plus
AZ-2016-6604383,2016-12-16,Jade Farmer,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2016-12-20,Economie
BN-2016-493079,2016-12-17,Mia Pugh,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2016-12-19,Economie Plus
AZ-2016-1315772,2016-12-17,Denise Harris,Gabon,GA,GAB,Afrique centrale,Consommateur,2016-12-21,Economie
AZ-2016-7176168,2016-12-17,Carl Proctor,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2016-12-24,Economie
AZ-2016-5720864,2016-12-17,Carrie Boots,Ghana,GH,GHA,Afrique de l'Ouest,Entreprise,2016-12-21,Economie
BN-2016-3962140,2016-12-19,Mark Westfall,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2016-12-21,Economie Plus
AZ-2016-8737,2016-12-19,Kayla Tearle,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2016-12-24,Economie Plus
AZ-2016-3096034,2016-12-19,Katie Thom,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Entreprise,2016-12-23,Economie
AZ-2016-6760420,2016-12-19,Daniel Hamilton,Kenya,KE,KEN,Afrique de l'Est,Home Office,2016-12-23,Economie
AZ-2016-9121322,2016-12-20,Jacob Carter,Lesotho,LS,LSO,Afrique australe,Consommateur,2016-12-24,Economie
BN-2016-7621077,2016-12-20,Ethan Williams,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2016-12-24,Economie
AZ-2016-658574,2016-12-20,Anna Kelly,Libye,LY,LBY,Afrique du Nord,Entreprise,2016-12-25,Economie
AZ-2016-1976919,2016-12-20,Lauren Saunders,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2016-12-24,Economie Plus
AZ-2016-3989901,2016-12-20,Gerald Galvan,Malawi,MW,MWI,Afrique australe,Entreprise,2016-12-25,Economie Plus
AZ-2016-4735956,2016-12-20,Michael Bradshaw,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2016-12-27,Economie
AZ-2016-8949674,2016-12-20,Kerry Dorsey,Maroc,MA,MAR,Afrique du Nord,Consommateur,2016-12-24,Economie Plus
BN-2016-8948847,2016-12-21,David Velasquez,Maurice,MU,MUS,Afrique de l'Est,Home Office,2016-12-26,Economie Plus
BN-2016-383161,2016-12-21,Luz Reilly,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2016-12-25,Economie
AZ-2016-7159551,2016-12-21,Tahlia Murnin,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2016-12-23,Economie Plus
AZ-2016-4460165,2016-12-21,Bettie Lang,Namibie,NA,NAM,Afrique australe,Consommateur,2016-12-23,Economie Plus
BN-2016-4899110,2016-12-22,Nathan Clayton,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2016-12-26,Economie
AZ-2016-7783675,2016-12-22,Jason Martinez,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2016-12-24,Economie Plus
AZ-2016-7647834,2016-12-22,Alana Tyson,Ouganda,UG,UGA,Afrique de l'Est,Home Office,2016-12-26,Economie
BN-2016-8172607,2016-12-23,Evie Flockhart,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2016-12-26,Economie Plus
AZ-2016-8155253,2016-12-23,Taj Knetes,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2016-12-25,Economie Plus
AZ-2016-8510218,2016-12-24,Gail Thompson,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2016-12-29,Economie
BN-2016-6008282,2016-12-26,Carol Evans,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2016-12-26,Immédiate
AZ-2016-8557456,2016-12-26,Kieran Herbert,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2016-12-31,Economie Plus
AZ-2016-1406494,2016-12-26,Donna Farr,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2016-12-30,Economie
AZ-2016-8129966,2016-12-26,Jesse Godson,Somalie,SO,SOM,Afrique de l'Est,Entreprise,2016-12-31,Economie
AZ-2016-9652940,2016-12-26,Philip Newsom,Soudan,SD,SDN,Afrique de l'Est,Entreprise,2016-12-28,Prioritaire
BN-2016-3231719,2016-12-26,Rachel Norton,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2016-12-31,Economie
BN-2016-7459578,2016-12-27,Marie Lawson,Tchad,TD,TCD,Afrique centrale,Entreprise,2017-01-03,Economie
BN-2016-1934094,2016-12-27,Skye Hammond,Togo,TG,TGO,Afrique centrale,Entreprise,2016-12-29,Prioritaire
BN-2016-4542382,2016-12-27,Timothy Jimenez,Tunisie,TN,TUN,Afrique du Nord,Consommateur,2017-01-01,Economie
AZ-2016-3485437,2016-12-27,Lillian Davis,UR of Tanzania,TZ,TZA,Afrique de l'Est,Consommateur,2016-12-29,Prioritaire
AZ-2016-4342621,2016-12-27,Michael Wilson,Zambie,ZM,ZMB,Afrique australe,Home Office,2016-12-30,Prioritaire
BN-2016-6627390,2016-12-28,Molly Hawkins,Zimbabwe,ZW,ZWE,Afrique australe,Home Office,2017-01-01,Economie Plus
AZ-2016-6705309,2016-12-28,Carley Wynn,Afrique du Sud,ZA,ZAF,Afrique australe,Home Office,2017-01-01,Economie Plus
AZ-2016-8820375,2016-12-28,Adam Walpole,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2016-12-29,Immédiate
AZ-2016-340357,2016-12-28,Jessica Paramor,Angola,AO,AGO,Afrique australe,Entreprise,2017-01-01,Economie Plus
AZ-2016-6587022,2016-12-28,Maya O'Sullivan,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2017-01-02,Economie Plus
BN-2016-8019925,2016-12-29,Matthew Barker,Botswana,BW,BWA,Afrique australe,Consommateur,2017-01-03,Economie
AZ-2016-2437108,2016-12-29,Molly Bidmead,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2016-12-29,Immédiate
AZ-2016-583228,2016-12-29,Felicia Cooley,Burundi,BI,BDI,Afrique centrale,Consommateur,2017-01-04,Economie
AZ-2016-2099050,2016-12-30,Evie Morton,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2017-01-02,Prioritaire
AZ-2016-9882660,2016-12-30,Owen Howell,Cameroun,CM,CMR,Afrique centrale,Home Office,2017-01-01,Prioritaire
AZ-2016-4865633,2016-12-30,Shannon Howe,Comores,KM,COM,Afrique de l'Est,Consommateur,2017-01-03,Economie
AZ-2016-5099606,2016-12-30,Dominic Stephenson,Congo,CG,COG,Afrique centrale,Home Office,2017-01-04,Economie
AZ-2017-5204554,2017-01-02,Lilian Macredie,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2017-01-06,Economie
AZ-2017-4052737,2017-01-02,Amelie North,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2017-01-09,Economie
AZ-2017-8553942,2017-01-03,Lara Stoate,DR Congo,CD,COD,Afrique centrale,Entreprise,2017-01-09,Economie
AZ-2017-9703456,2017-01-03,Millie Franklin,Egypte,EG,EGY,Afrique du Nord,Consommateur,2017-01-05,Prioritaire
AZ-2017-712520,2017-01-04,Harry Marion,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2017-01-08,Economie
BN-2017-9614623,2017-01-05,Luz Reilly,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2017-01-09,Economie
AZ-2017-6747407,2017-01-05,Natasha Heane,Gabon,GA,GAB,Afrique centrale,Home Office,2017-01-05,Immédiate
AZ-2017-4150074,2017-01-05,Robert Neil,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2017-01-09,Economie
AZ-2017-9602843,2017-01-05,Lamar Lockhart,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2017-01-09,Economie
AZ-2017-2038976,2017-01-05,Stella Balcombe,Guinée,GN,GIN,Afrique de l'Ouest,Home Office,2017-01-09,Economie
AZ-2017-5826581,2017-01-06,Susan Williams,Guinée équatoriale,GQ,GNQ,Afrique centrale,Home Office,2017-01-11,Economie
BN-2017-8740514,2017-01-07,Rachel Goddard,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2017-01-11,Economie
AZ-2017-8111484,2017-01-07,Ruby Frost,Kenya,KE,KEN,Afrique de l'Est,Home Office,2017-01-10,Prioritaire
AZ-2017-9827676,2017-01-07,Liam Newton,Lesotho,LS,LSO,Afrique australe,Entreprise,2017-01-10,Prioritaire
AZ-2017-2353592,2017-01-09,Joshua Romero,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2017-01-15,Economie
AZ-2017-3448109,2017-01-09,Betty Reynolds,Libye,LY,LBY,Afrique du Nord,Entreprise,2017-01-13,Economie
AZ-2017-719087,2017-01-09,Millie Newman,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2017-01-14,Economie
AZ-2017-5999614,2017-01-10,Isabelle Gould,Malawi,MW,MWI,Afrique australe,Consommateur,2017-01-11,Prioritaire
AZ-2017-1710081,2017-01-10,Jammie Gibbs,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2017-01-16,Economie
AZ-2017-3272403,2017-01-11,Katie Thom,Maroc,MA,MAR,Afrique du Nord,Entreprise,2017-01-14,Prioritaire
AZ-2017-8319286,2017-01-12,Daniel Howells,Maurice,MU,MUS,Afrique de l'Est,Entreprise,2017-01-17,Economie
AZ-2017-9926323,2017-01-12,Julie Ochoa,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2017-01-17,Economie
AZ-2017-2124025,2017-01-13,Joe Gilbert,Mozambique,MZ,MOZ,Afrique australe,Home Office,2017-01-16,Prioritaire
AZ-2017-6068382,2017-01-13,Leslie Wilson,Namibie,NA,NAM,Afrique australe,Consommateur,2017-01-17,Economie Plus
AZ-2017-4265765,2017-01-14,Elisabeth Manson,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2017-01-18,Economie
AZ-2017-2350384,2017-01-16,Oscar Noble,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2017-01-18,Economie Plus
BN-2017-6672133,2017-01-16,Joseph Ford,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2017-01-21,Economie
AZ-2017-1023749,2017-01-16,Michael Myers,République centrafricaine,CF,CAF,Afrique centrale,Home Office,2017-01-18,Economie Plus
BN-2017-7456673,2017-01-16,Henry Winder,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2017-01-18,Prioritaire
AZ-2017-3019751,2017-01-16,Toby Clunie,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2017-01-23,Economie
BN-2017-3611011,2017-01-17,Charlie Wells,Sénégal,SN,SEN,Afrique de l'Ouest,Home Office,2017-01-23,Economie
AZ-2017-5423873,2017-01-18,Leslie Wilson,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2017-01-23,Economie Plus
AZ-2017-1787398,2017-01-18,Adam Peacock,Sierra Leone,SL,SLE,Afrique de l'Ouest,Entreprise,2017-01-18,Immédiate
AZ-2017-9241286,2017-01-18,Louis Scott,Somalie,SO,SOM,Afrique de l'Est,Entreprise,2017-01-22,Economie
AZ-2017-6624087,2017-01-18,Mark Washington,Soudan,SD,SDN,Afrique de l'Est,Home Office,2017-01-22,Economie
BN-2017-1321856,2017-01-19,Timothy Pownall,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2017-01-23,Economie
BN-2017-5319905,2017-01-20,Ella Harrhy,Tchad,TD,TCD,Afrique centrale,Entreprise,2017-01-24,Economie
AZ-2017-9749858,2017-01-20,Isabella Secombe,Togo,TG,TGO,Afrique centrale,Consommateur,2017-01-22,Prioritaire
AZ-2017-8708707,2017-01-22,Jett Osman,Tunisie,TN,TUN,Afrique du Nord,Home Office,2017-01-26,Economie
BN-2017-5839370,2017-01-23,Declan Dundas,UR of Tanzania,TZ,TZA,Afrique de l'Est,Entreprise,2017-01-27,Economie
BN-2017-2002829,2017-01-23,Betty Reynolds,Zambie,ZM,ZMB,Afrique australe,Entreprise,2017-01-29,Economie
AZ-2017-5084110,2017-01-23,Georgia Blackburn,Zimbabwe,ZW,ZWE,Afrique australe,Entreprise,2017-01-27,Economie
BN-2017-2518172,2017-01-24,Ruth Williams,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2017-01-31,Economie
BN-2017-4743725,2017-01-24,Peter Daly,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2017-01-30,Economie
AZ-2017-6415862,2017-01-24,Lillian Davis,Angola,AO,AGO,Afrique australe,Consommateur,2017-01-28,Economie
AZ-2017-2484319,2017-01-24,Peter Daly,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2017-01-26,Prioritaire
AZ-2017-4458558,2017-01-25,Zara Money,Botswana,BW,BWA,Afrique australe,Entreprise,2017-01-28,Prioritaire
AZ-2017-3008162,2017-01-25,Toby Patterson,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2017-01-29,Economie
AZ-2017-5632093,2017-01-25,Arnold Jones,Burundi,BI,BDI,Afrique centrale,Entreprise,2017-01-26,Prioritaire
AZ-2017-6238242,2017-01-25,Mike Langer,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2017-01-30,Economie
AZ-2017-9961341,2017-01-27,Walter Aguilar,Cameroun,CM,CMR,Afrique centrale,Consommateur,2017-01-31,Economie
AZ-2017-1940547,2017-01-27,Faith Chambers,Comores,KM,COM,Afrique de l'Est,Consommateur,2017-02-03,Economie
BN-2017-285450,2017-01-27,Demi Power,Congo,CG,COG,Afrique centrale,Consommateur,2017-02-02,Economie
AZ-2017-9024029,2017-01-28,Imogen Steele,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2017-02-02,Economie
AZ-2017-2380607,2017-01-30,Isaac David,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2017-02-01,Economie Plus
AZ-2017-1068489,2017-01-30,Ashley Baldwinson,DR Congo,CD,COD,Afrique centrale,Entreprise,2017-02-03,Economie
AZ-2017-7391024,2017-01-30,Isabella Cleary,Egypte,EG,EGY,Afrique du Nord,Home Office,2017-02-04,Economie Plus
AZ-2017-8369487,2017-02-01,Imogen Symon,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2017-02-06,Economie
AZ-2017-1485221,2017-02-02,Elijah Sodeman,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2017-02-06,Economie
AZ-2017-8352768,2017-02-02,Hayden Perkins,Gabon,GA,GAB,Afrique centrale,Consommateur,2017-02-06,Economie
AZ-2017-5499753,2017-02-03,George To Rot,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2017-02-07,Economie
AZ-2017-47402,2017-02-03,Julian Mack,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2017-02-07,Economie
BN-2017-7203367,2017-02-04,Rory Martindale,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2017-02-06,Economie Plus
AZ-2017-1951858,2017-02-06,Isabelle Norton,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2017-02-08,Economie Plus
AZ-2017-5036790,2017-02-06,Tyson Hanna,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2017-02-10,Economie
AZ-2017-400830,2017-02-07,Bonnie Wilson,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2017-02-11,Economie
AZ-2017-9721463,2017-02-07,Cooper Burn,Lesotho,LS,LSO,Afrique australe,Consommateur,2017-02-11,Economie
AZ-2017-2440609,2017-02-07,Leroy Dudley,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2017-02-11,Economie
AZ-2017-581418,2017-02-08,Harry Josephson,Libye,LY,LBY,Afrique du Nord,Consommateur,2017-02-13,Economie
AZ-2017-9607544,2017-02-09,Claire Harrington,Madagascar,MG,MDG,Afrique de l'Est,Home Office,2017-02-13,Economie
AZ-2017-5924516,2017-02-09,Eric Anderson,Malawi,MW,MWI,Afrique australe,Home Office,2017-02-13,Economie
AZ-2017-3958452,2017-02-09,Kimberly Jones,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2017-02-13,Economie
AZ-2017-7471811,2017-02-10,Debbie Fisk,Maroc,MA,MAR,Afrique du Nord,Entreprise,2017-02-12,Economie Plus
BN-2017-6903920,2017-02-11,Michael Kim,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2017-02-16,Economie Plus
AZ-2017-962050,2017-02-13,Angie Massengill,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2017-02-16,Prioritaire
AZ-2017-6012259,2017-02-14,Sarah Smorgon,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2017-02-19,Economie Plus
AZ-2017-367312,2017-02-14,Louise Winter,Namibie,NA,NAM,Afrique australe,Entreprise,2017-02-18,Economie
BN-2017-8548299,2017-02-15,Faith Greenwood,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2017-02-17,Economie Plus
AZ-2017-6913156,2017-02-15,Kayla Tearle,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2017-02-17,Economie Plus
AZ-2017-3052535,2017-02-15,Rory Gunson,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2017-02-17,Economie Plus
BN-2017-8351740,2017-02-18,Georgia Arundale,République centrafricaine,CF,CAF,Afrique centrale,Entreprise,2017-02-22,Economie Plus
BN-2017-5489653,2017-02-18,Steven Prince,Rwanda,RW,RWA,Afrique de l'Est,Home Office,2017-02-22,Economie
AZ-2017-3239486,2017-02-18,Georgina Garner,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2017-02-22,Economie
AZ-2017-87081,2017-02-20,Harvey Daniels,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2017-02-23,Economie Plus
AZ-2017-202734,2017-02-21,Walter Aguilar,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2017-02-28,Economie
BN-2017-5523368,2017-02-22,Joshua Andrews,Sierra Leone,SL,SLE,Afrique de l'Ouest,Home Office,2017-02-28,Economie
AZ-2017-8583605,2017-02-22,Maria Kennedy,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2017-02-26,Economie
AZ-2017-9588828,2017-02-22,Alta Nokes,Soudan,SD,SDN,Afrique de l'Est,Home Office,2017-02-27,Economie
AZ-2017-1392278,2017-02-23,Molly De Mole,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2017-02-28,Economie
AZ-2017-6191258,2017-02-23,Charlie Power,Tchad,TD,TCD,Afrique centrale,Home Office,2017-02-26,Prioritaire
AZ-2017-4085046,2017-02-27,Angus Fryar,Togo,TG,TGO,Afrique centrale,Consommateur,2017-03-03,Economie
BN-2017-1679258,2017-02-28,Eve Bates,Tunisie,TN,TUN,Afrique du Nord,Consommateur,2017-03-03,Economie
AZ-2017-7920968,2017-02-28,Lara Stoate,UR of Tanzania,TZ,TZA,Afrique de l'Est,Entreprise,2017-03-03,Economie
AZ-2017-1000632,2017-02-28,Michael Myers,Zambie,ZM,ZMB,Afrique australe,Home Office,2017-03-03,Economie
AZ-2017-5846737,2017-02-28,Maya Summers,Zimbabwe,ZW,ZWE,Afrique australe,Home Office,2017-03-06,Economie
AZ-2017-9858311,2017-03-01,Ella Knopwood,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2017-03-05,Economie
AZ-2017-9094578,2017-03-02,Rory Chambers,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2017-03-07,Economie
AZ-2017-3590299,2017-03-02,Lamar Lockhart,Angola,AO,AGO,Afrique australe,Consommateur,2017-03-04,Prioritaire
AZ-2017-4178346,2017-03-02,Jessica Paramor,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2017-03-07,Economie Plus
AZ-2017-6214308,2017-03-02,Jennifer Douglas,Botswana,BW,BWA,Afrique australe,Entreprise,2017-03-04,Economie Plus
AZ-2017-3398854,2017-03-03,Phoebe Moore,Burkina Faso,BF,BFA,Afrique de l'Ouest,Entreprise,2017-03-09,Economie
BN-2017-8185079,2017-03-05,Robert Zapata,Burundi,BI,BDI,Afrique centrale,Consommateur,2017-03-10,Economie
AZ-2017-3654996,2017-03-05,Owen Howell,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2017-03-09,Economie
